대여일자,대여시간,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
2024-12-01,0,418,418. 월드컵경기장역 3번출구 옆,일일권,F,10대,1,62.05,0.64,2748.98,19
2024-12-01,0,1931,1931. 개봉역2번출구 A,일일권,F,10대,1,24.04,0.34,1445.39,11
2024-12-01,0,417,417. DMC역 2번출구 옆,일일권,F,10대,1,91.84,0.83,3567.97,30
2024-12-01,0,2264,2264. 이수역 1번출구,일일권,F,10대,1,43.88,0.4,1704.91,9
2024-12-01,0,729,729. 서부식자재마트 건너편,일일권,M,20대,1,59.64,0.54,2316.87,14
2024-12-01,0,734,734. 신트리공원 입구,일일권,M,20대,1,14.1,0.13,547.61,3
2024-12-01,0,1025,1025. 상일초등학교,일일권,M,20대,1,47.72,0.41,1771.98,10
2024-12-01,0,508,508. 성수아카데미타워 앞,일일권,M,20대,1,143.92,0.96,4130,25
2024-12-01,0,1442,1442. 중랑구청 중화동 별관 앞,일일권,M,20대,1,69.78,0.47,2025.5,9
2024-12-01,0,514,514. 성수사거리 버스정류장 앞,일일권,M,20대,1,96.51,0.82,3532.06,31
2024-12-01,0,1656,1656. 중앙하이츠 아파트 입구,일일권,M,20대,1,41.33,0.38,1630.79,11
2024-12-01,0,1719,1719. 신도봉사거리 버스정류장,일일권,M,20대,1,27.94,0.23,980,4
2024-12-01,0,829,829. 한강대교 북단 교차로,일일권,M,20대,1,56.83,0.43,1840,12
2024-12-01,0,2171,2171. 서울대입구역 5번출구,일일권,M,20대,1,60.43,0.54,2347.53,12
2024-12-01,0,832,832. 이촌1동 주민센터 뒤,일일권,M,20대,1,21.86,0.16,690,5
2024-12-01,0,279,279. 영등포 푸르지오 아파트 B,일일권,M,20대,1,48.03,0.34,1461.18,8
2024-12-01,0,322,322. 명동성당 앞,일일권,M,20대,1,183.45,1.65,7126.97,59
2024-12-01,0,1538,1538. 솔밭공원역,일일권,M,20대,1,45.38,0.44,1910,11
2024-12-01,0,1363,1363. 보문4교 인근,일일권,M,20대,1,76.97,0.58,2491.86,13
2024-12-01,0,1684,1684. 태릉입구역 5번출구,일일권,M,20대,1,67.02,0.59,2525.92,21
2024-12-01,0,1684,1684. 태릉입구역 5번출구,일일권,M,20대,1,69.54,0.47,2042.02,66
2024-12-01,0,111,111. 상수역 2번출구 앞,일일권,M,20대,1,223.89,2.02,8698.17,39
2024-12-01,0,759,759. 보아스아파트 앞,일일권,M,20대,1,190.54,1.72,7402.31,32
2024-12-01,0,280,280. 양평동6차현대아파트 앞,일일권,M,20대,1,33.85,0.24,1030,3
2024-12-01,0,2601,2601. 석촌호수 아뜰리에,일일권,M,20대,3,95.03,0.8,3449.83,27
2024-12-01,0,3534,3534. 건대입구역 5번출구 뒤,일일권,M,20대,2,93.13,0.9,3875.94,33
2024-12-01,0,2608,2608. 송파구청,일일권,M,20대,1,20.19,0.18,784.49,7
2024-12-01,0,2622,2622. 올림픽공원역 3번출구,일일권,M,20대,1,78.1,0.5,2143.65,14
2024-12-01,0,2702,2702. 마곡 엠밸리2단지,일일권,M,20대,1,15.12,0.13,570,4
2024-12-01,0,765,765. 오목교역 3번출구,일일권,M,20대,1,20.72,0.19,805.15,5
2024-12-01,0,363,363. 신설동역 11번출구 뒤,일일권,M,20대,1,30.52,0.28,1185.7,11
2024-12-01,0,480,480.약수역 6번 출구,일일권,M,20대,1,176.2,1.29,5561.88,45
2024-12-01,0,3416,3416.동묘앞역 6번출구,일일권,M,20대,2,68.8,0.6,2582.19,17
2024-12-01,0,2630,2630.서울방이동 고분군,일일권,M,20대,1,73.63,0.66,2860.42,41
2024-12-01,0,2647,2647.잠실 자전거 수리센터 앞,일일권,M,20대,1,47.5,0.43,1845.2,14
2024-12-01,0,2429,2429.압구정로데오역 6번출구,일일권,M,20대,1,208.36,1.63,7015.48,35
2024-12-01,0,1867,1867.대륭포스트타워6차 앞,일일권,M,20대,1,27.51,0.25,1068.77,11
2024-12-01,0,2824,2824.미래사랑어린이공원 앞,일일권,M,20대,1,103.29,0.93,4012.86,33
2024-12-01,0,383,383. 신당역 12번 출구 뒤,일일권,M,20대,1,150.95,1.47,6352.97,45
2024-12-01,0,3219,3219.영등포역 1번출구,일일권,M,20대,1,17.01,0.15,660.99,7
2024-12-01,0,771,771.목동아파트 703동 앞,일일권,M,20대,2,153.53,1.23,5310.88,17
2024-12-01,0,781,781.신정보도육교 아래,일일권,M,20대,1,21.88,0.2,850,5
2024-12-01,0,2715,2715.마곡나루역 2번 출구 ,일일권,M,20대,2,108.63,0.95,4107.07,24
2024-12-01,0,2728,2728.마곡나루역 3번 출구,일일권,M,20대,2,119.68,1,4320.12,23
2024-12-01,0,147,147. 마포역 4번출구 뒤,일일권,M,20대,2,132.68,1.14,4927.69,32
2024-12-01,0,493,493.홍대입구역 6번출구,일일권,M,20대,1,34.69,0.29,1251.52,8
2024-12-01,0,853,853.용산역 맞은편,일일권,M,20대,1,84.95,0.77,3300.39,25
2024-12-01,0,1461,1461.동양엔파트 앞,일일권,M,20대,1,51.21,0.46,1989.63,12
2024-12-01,0,1462,1462.동부시장 북문 앞,일일권,M,20대,2,54.62,0.45,1938.44,10
2024-12-01,0,3582,3582.화양동 우체국,일일권,M,20대,2,416.41,3.68,15854.02,88
2024-12-01,0,3556,3556.신금호파크자이APT앞,일일권,M,20대,1,78.31,0.71,3042.31,22
2024-12-01,0,2085,2085.강남중학교 앞,일일권,M,20대,1,32.39,0.21,908.82,7
2024-12-01,0,794,794.양천문화회관,일일권,M,20대,1,61.93,0.53,2299.78,17
2024-12-01,0,525,525. 한양대병원사거리,일일권,M,20대,1,136.83,0.91,3926.46,33
2024-12-01,0,4711,4711. 올림픽기념 국민생활관 로터리,일일권,M,20대,1,61.33,0.46,1985.67,10
2024-12-01,0,4609,4609. 파크타워 104동 앞,일일권,M,20대,1,64.34,0.44,1911.56,15
2024-12-01,0,4620,4620. 삼각지역 14번 출구 앞(교통섬),일일권,M,20대,1,94.23,0.85,3660.94,33
2024-12-01,0,3903,3903. 현대아파트 앞,일일권,M,20대,1,9.81,0.09,381.2,2
2024-12-01,0,4211,4211. 시석빌딩 앞,일일권,M,20대,1,83.77,0.76,3254.42,51
2024-12-01,0,3865,3865. 이튼타워리버 2차,일일권,M,20대,1,245.28,1.8,7742.52,50
2024-12-01,0,4076,4076. 도봉통합복지센터 뒤 중랑천 변,일일권,M,20대,1,202.83,1.89,8130,43
2024-12-01,0,3794,3794. 안양천합수부(현대3차아파트),일일권,M,20대,1,95.46,0.8,3443.84,25
2024-12-01,0,3798,3798. 그랜드아이파크아파트 앞,일일권,M,20대,1,51.02,0.37,1610.36,10
2024-12-01,0,4792,4792. 퇴계로4가 교차로(중구청),일일권,M,20대,1,20.66,0.17,745.25,8
2024-12-01,0,3616,3616. 역삼중학교 앞(체육관 방향),일일권,M,20대,1,63.75,0.57,2439.26,16
2024-12-01,0,4065,4065. 창동역 1번출구 앞,일일권,M,20대,1,152.04,1.31,5646.01,38
2024-12-01,0,126,126. 서강대 후문 옆,일일권,M,20대,1,16.76,0.15,631.71,3
2024-12-01,0,4565,4565. 영등포 신세계백화점,일일권,M,20대,1,67.08,0.51,2200,20
2024-12-01,0,237,237. 보라매 두산위브 건너편,일일권,M,20대,1,27.28,0.25,1060,6
2024-12-01,0,3881,3881. 신자초교입구 교차로,일일권,M,20대,1,27.69,0.22,932.37,5
2024-12-01,0,239,239. 유스호스텔 앞,일일권,M,20대,1,23.69,0.2,854.56,6
2024-12-01,0,5057,5057. 마곡역4번출구,일일권,M,20대,3,234.56,2.12,9113.26,80
2024-12-01,0,4823,4823. 방정환교육지원센터 옆,일일권,M,20대,1,169.27,1.19,5150,26
2024-12-01,0,4633,4633. 센트럴파크타워 앞,일일권,M,20대,1,16.59,0.12,537.15,7
2024-12-01,0,3919,3919. 구로역·NC신구로점 버스정류장(구로역 방면),일일권,M,20대,1,63.03,0.52,2241.62,9
2024-12-01,0,5306,5306. 동신아파트 후문 옆,일일권,M,20대,1,56.56,0.45,1930,15
2024-12-01,0,4269,4269. 연희IC 남측,일일권,M,20대,1,20.97,0.19,814.68,6
2024-12-01,0,5082,5082. 가양역 7번출구,일일권,M,20대,1,47.89,0.4,1727.55,8
2024-12-01,0,4387,4387. 성수역 1번출구 주변,일일권,M,20대,1,184.4,1.66,7163.91,52
2024-12-01,0,5858,5858. 영등포역5번출구,일일권,M,20대,2,28.33,0.28,1200,9
2024-12-01,0,5761,5761. 버섯분수대,일일권,M,20대,1,135.65,0.93,4030,18
2024-12-01,0,4952,4952.천호시장 버스정류소 옆,일일권,M,20대,1,32.28,0.34,1482.05,13
2024-12-01,0,5868,5868. 로프트시티오피스텔,일일권,M,20대,1,69.44,0.66,2828.15,18
2024-12-01,0,5870,5870. LG트윈타워 앞,일일권,M,20대,1,75.64,0.63,2728.64,23
2024-12-01,0,5325,5325.상계주공7단지 아파트 앞,일일권,M,20대,1,61.46,0.55,2387.59,16
2024-12-01,0,3939,3939.신도림역 3번출구,일일권,M,20대,1,43.06,0.39,1672.96,15
2024-12-01,0,4399,4399. 더리브 세종타워 앞,일일권,M,20대,1,59.46,0.54,2310,13
2024-12-01,0,816,816. 신용산역 6번출구 앞,일일권,M,20대,1,23.94,0.22,930,11
2024-12-01,0,199,199. 서울 월드컵 경기장,일일권,M,20대,1,43.72,0.32,1380,7
2024-12-01,0,915,915. 증산역 4번출구,일일권,M,20대,1,52.03,0.51,2190,21
2024-12-01,0,587,587. 유니베라 앞,일일권,M,20대,1,48.26,0.43,1874.94,19
2024-12-01,0,1012,1012. 천호역효성해링턴타워 앞,일일권,M,20대,1,83.94,0.76,3261.04,79
2024-12-01,0,1127,1127. 화곡역 버스정류장,일일권,M,20대,1,102.51,0.73,3156.83,18
2024-12-01,0,1148,1148. 볏골공원,일일권,M,20대,1,64.83,0.58,2518.81,15
2024-12-01,0,1601,1601. 석계역 문화광장 내 자전거 보관소,일일권,M,20대,1,47.14,0.42,1831.32,8
2024-12-01,0,1606,1606. 태릉입구역 3번출구 ,일일권,M,20대,1,49.3,0.44,1915.5,13
2024-12-01,0,1611,1611. 과기대 입구(우),일일권,M,20대,1,21.08,0.16,709.68,4
2024-12-01,0,1814,1814. 두산위브아파트 옆 상가건물 앞,일일권,M,20대,1,20.59,0.19,800,6
2024-12-01,0,1937,1937. 한진아파트 입구,일일권,M,20대,1,61,0.36,1571.79,22
2024-12-01,0,2007,2007. 유한양행앞,일일권,M,20대,1,0,0,0,33
2024-12-01,0,2102,2102. 봉림교 교통섬,일일권,M,20대,1,38.36,0.16,691.91,5
2024-12-01,0,2104,2104. 사당역 5번출구,일일권,M,20대,1,129.16,1.4,6040,43
2024-12-01,0,2228,2228.뒷벌공원 옆,일일권,M,20대,1,53.41,0.4,1729.31,9
2024-12-01,0,1416,1416. 상봉역 3번출구,일일권,M,20대,1,107.6,0.81,3483.49,28
2024-12-01,0,1210,1210. 롯데월드타워(잠실역2번출구 쪽),일일권,M,20대,1,109.53,1.07,4610,30
2024-12-01,0,1625,1625. 상계역 3번출구,일일권,M,20대,1,29.6,0.27,1150,32
2024-12-01,0,2211,2211. 서초구립반포도서관 앞,일일권,M,20대,1,31.53,0.28,1224.95,12
2024-12-01,0,1955,1955. 디지털입구 교차로,일일권,M,20대,1,60.59,0.47,2040,14
2024-12-01,0,2136,2136. 신림역 8번출구,일일권,M,20대,2,134.3,1.09,4702.42,31
2024-12-01,0,3502,3502. 중곡역 1번출구,일일권,M,20대,1,101.75,0.85,3670.6,21
2024-12-01,0,1034,1034. 고덕동 래미안 힐스테이트,일일권,M,30대,1,234.29,1.72,7395.64,40
2024-12-01,0,1153,"1153. 발산역 1번, 9번 인근 대여소",일일권,M,30대,1,70.38,0.55,2369.79,12
2024-12-01,0,1650,1650. 중계근린공원내,일일권,M,30대,1,47.81,0.45,1947.32,14
2024-12-01,0,514,514. 성수사거리 버스정류장 앞,일일권,M,30대,1,89.12,0.54,2320,19
2024-12-01,0,1973,1973. 오리로와 서해안도로 교차로 앞,일일권,M,30대,1,54.16,0.42,1799.63,10
2024-12-01,0,2380,2380. 삼성동베이직하우스앞,일일권,M,30대,1,157.06,1.18,5084.87,32
2024-12-01,0,2284,2284. CJ오쇼핑앞,일일권,M,30대,1,258.39,2.37,10195.27,56
2024-12-01,0,1354,1354. 고려대학교 2번출구,일일권,M,30대,1,34.68,0.32,1390,9
2024-12-01,0,2386,2386. 크린랩 본사,일일권,M,30대,1,37.75,0.31,1323.83,9
2024-12-01,0,2299,2299. 한전아트센터 앞,일일권,M,30대,1,59.75,0.44,1885.98,8
2024-12-01,0,2177,2177. 신대방역 2번 출구,일일권,M,30대,1,162.71,1.22,5267.65,33
2024-12-01,0,3534,3534. 건대입구역 5번출구 뒤,일일권,M,30대,2,62.15,0.56,2414.52,23
2024-12-01,0,2608,2608. 송파구청,일일권,M,30대,1,40.2,0.37,1586.3,15
2024-12-01,0,367,367. 독립문역 3-1번출구 ,일일권,M,30대,1,39.16,0.35,1521.46,10
2024-12-01,0,382,382. 약수역 10번출구 앞,일일권,M,30대,1,173.4,1.24,5340,14
2024-12-01,0,150,150. 서강대역 2번출구 앞,일일권,M,30대,1,300.6,2.71,11678.46,58
2024-12-01,0,154,154. 마포구청역 ,일일권,M,30대,1,105.46,0.73,3133.23,17
2024-12-01,0,848,848. 삼각지12번 출구,일일권,M,30대,1,41.82,0.28,1200,7
2024-12-01,0,3123,3123.DMC파크뷰자이1단지 110동 앞,일일권,M,30대,1,110.94,0.96,4120,23
2024-12-01,0,984,984.상신초등학교앞 버스정류장,일일권,M,30대,1,28.27,0.24,1050,7
2024-12-01,0,670,670.삼육서울병원 버스정류장,일일권,M,30대,1,34.51,0.24,1025.4,5
2024-12-01,0,3571,3571.화양 APT(횡단보도 옆),일일권,M,30대,1,57.53,0.52,2235.14,10
2024-12-01,0,3586,3586.군자역 비채온 오피스텔,일일권,M,30대,1,54.47,0.49,2116.27,14
2024-12-01,0,3544,3544.한양대역 3번 출구,일일권,M,30대,1,80.92,0.65,2799.33,15
2024-12-01,0,521,521. 왕십리역 11번 출구 앞,일일권,M,30대,1,74.18,0.48,2081.33,16
2024-12-01,0,4620,4620. 삼각지역 14번 출구 앞(교통섬),일일권,M,30대,1,117.25,1.14,4934.9,37
2024-12-01,0,3904,3904. 테크노마트 앞,일일권,M,30대,1,160.09,1.2,5183.05,22
2024-12-01,0,3905,3905. 희훈타워빌 앞,일일권,M,30대,1,76.22,0.77,3318.68,14
2024-12-01,0,4105,4105. 서울교통공사사거리 교통섬,일일권,M,30대,1,106.09,0.85,3670,19
2024-12-01,0,4762,4762. 국제빌딩,일일권,M,30대,1,85.91,0.63,2711.94,20
2024-12-01,0,4484,4484. 잠실나루역4번출구뒤,일일권,M,30대,1,55.24,0.44,1885.05,8
2024-12-01,0,4004,4004. 당고개입구오거리 당현천변,일일권,M,30대,1,33.26,0.32,1400,11
2024-12-01,0,229,229. 양평1 보행육교 앞,일일권,M,30대,1,167.53,1.51,6508.48,43
2024-12-01,0,4553,4553. 당산삼성2차아파트,일일권,M,30대,1,18.05,0.16,701.3,3
2024-12-01,0,4558,4558. 대영중고 후문,일일권,M,30대,1,31.66,0.24,1025.01,7
2024-12-01,0,236,236. 문래동자이아파트 앞,일일권,M,30대,1,67.7,0.52,2220.29,12
2024-12-01,0,5064,5064. 양천향교역8번출구,일일권,M,30대,1,21.62,0.18,780,9
2024-12-01,0,3919,3919. 구로역·NC신구로점 버스정류장(구로역 방면),일일권,M,30대,1,95.76,0.7,3022.79,22
2024-12-01,0,3934,3934. 철도교통관제센터 정문 앞,일일권,M,30대,1,174,1.27,5492.58,32
2024-12-01,0,5099,5099. LG사이언스파크 E7동,일일권,M,30대,1,3.85,0.04,156.79,9
2024-12-01,0,807,807. 서울역 12번 출구 앞,일일권,M,30대,1,106.61,0.78,3365.32,21
2024-12-01,0,4137,4137. 답십리역 4번출구,일일권,M,30대,1,163.64,1.41,6077.07,31
2024-12-01,0,813,813. 삼각지역 3번출구,일일권,M,30대,1,50.9,0.46,1977.64,17
2024-12-01,0,583,583. 청계천 생태교실 앞,일일권,M,30대,1,104.11,0.76,3286.28,16
2024-12-01,0,263,263. 근로자회관 사거리,일일권,M,30대,1,27.43,0.25,1065.65,13
2024-12-01,0,819,819. 선린인터넷 고등학교,일일권,M,30대,2,60.55,0.5,2176.15,11
2024-12-01,0,906,906. 연신내역 5번출구,일일권,M,30대,1,67.53,0.47,2030.07,9
2024-12-01,0,1009,1009. 천호역4번출구(현대백화점),일일권,M,30대,1,65.58,0.42,1800,13
2024-12-01,0,1012,1012. 천호역효성해링턴타워 앞,일일권,M,30대,1,20.73,0.18,781.3,6
2024-12-01,0,1326,1326. 상월곡역 1번출구,일일권,M,30대,1,139.25,1.26,5410,33
2024-12-01,0,219,219. 롯데캐슬엠파이어 옆,일일권,M,30대,1,128.78,0.97,4169.17,25
2024-12-01,0,1823,1823. 상신정비공업 앞,일일권,M,30대,2,40.2,0.3,1268.79,18
2024-12-01,0,1514,1514. 강북구청 사거리 버스정류소 앞,일일권,M,30대,1,40.49,0.35,1503.6,12
2024-12-01,0,1908,1908. 해원리바파크 육교 밑,일일권,M,30대,1,22.23,0.16,701.75,3
2024-12-01,0,2102,2102. 봉림교 교통섬,일일권,M,30대,2,101.29,0.87,3769.56,29
2024-12-01,0,2104,2104. 사당역 5번출구,일일권,M,30대,1,18.09,0.14,601.14,3
2024-12-01,0,2251,2251. 더케이호텔 입구(양재2) ,일일권,M,30대,1,158.56,1.43,6160,39
2024-12-01,0,2307,2307. 압구정 한양 3차 아파트,일일권,M,30대,1,187.37,1.37,5914.35,32
2024-12-01,0,106,106. 합정역 7번출구 앞,일일권,M,30대,1,67.99,0.61,2641.25,22
2024-12-01,0,2034,2034. 사당역 7번출구쪽,일일권,M,30대,1,63.28,0.6,2577.2,15
2024-12-01,0,2136,2136. 신림역 8번출구,일일권,M,30대,2,58.31,0.48,2079.37,13
2024-12-01,0,3500,3500. 군자역2번출구,일일권,M,30대,1,33.15,0.23,984.7,45
2024-12-01,0,1975,1975. 대림역 1번 출입구 밑,일일권,M,40대,1,72.34,0.45,1922.86,16
2024-12-01,0,2283,2283. 그룹한빌딩옆,일일권,M,40대,1,129.21,1.26,5438.07,37
